CodigoPais;Zona;SucursalAlquiler;Mes;Fecha;Res_CY;Res_LY;Dias_CY;Dias_LY;Rental_rate_rev_CY;Rental_rate_rev_LY;Ancillaries_CY;Ancillaries_LY;SDR_CY;SDR_LY;Origin_App;Brand
ES;Andalusia;AGP;1/3/20;3/3/20;3;;20;;101,9477537;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;3/3/20;3;6;20;41;61,1545;92,2278;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;4/3/20;16;24;153;158;476,7018;346,8313;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;4/3/20;4;;17;;150,7444033;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;4/3/20;6;10;55;66;271,3052;96,19814959;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;6/3/20;66;53;496;443;1931,945034;1481,982282;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;6/3/20;25;34;197;229;659,8987;472,6902975;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;6/3/20;4;;21;;121,3192033;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;6/3/20;2;9;16;51;130,0387;65,0176;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;7/3/20;21;36;180;267;641,6367;675,707114;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;8/3/20;58;28;659;275;2321,625588;798,8650694;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;9/3/20;39;29;461;357;1474,256774;1442,974757;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;9/3/20;9;17;88;137;512,2236;447,6167;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;9/3/20;1;;4;;23,6076;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;9/3/20;1;3;4;35;32,1802;82,4468;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;11/3/20;59;39;597;352;1948,991339;1494,239578;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;11/3/20;2;;9;;62,06280992;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;11/3/20;1;8;6;55;49,4876;129,2854;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;12/3/20;11;25;82;209;375,0861446;651,6129289;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;12/3/20;1;;6;;22,63140496;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;12/3/20;1;11;6;52;49,6529;206,0071008;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;14/3/20;78;53;720;461;2400,139802;1637,909831;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;14/3/20;25;45;199;367;758,6186;1238,7432;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;14/3/20;5;;36;;262,6560074;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;14/3/20;4;10;15;90;85,5286;279,1752107;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;15/3/20;8;22;98;193;414,0608;560,35;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;16/3/20;46;28;483;264;1455,246077;705,5679025;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;17/3/20;43;29;485;268;1321,222035;759,6664545;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;17/3/20;3;17;44;163;122,4247;562,4156;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;17/3/20;1;;16;;101,1759;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;17/3/20;3;2;33;14;288,6743;12,851;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;19/3/20;63;35;524;269;2787,804352;1156,020121;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;19/3/20;1;;4;;15,08760331;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;19/3/20;2;3;14;17;79,8675;53,68158595;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;20/3/20;15;27;99;205;238,2752;366,1574636;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;20/3/20;5;;22;;88,11074463;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;22/3/20;45;27;472;226;1887,353945;883,3007273;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;22/3/20;19;22;156;198;434,9705;577,1619;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;22/3/20;2;;14;;105,7007868;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;22/3/20;2;6;14;78;240,4959;356,2110099;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;24/3/20;54;29;617;281;3509,87225;1171,367034;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;24/3/20;;3;;42;;352,5034149;;0;;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;25/3/20;11;20;83;140;209,6638;637,0195;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;25/3/20;5;;41;;241,5875231;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;25/3/20;1;1;22;4;147,2365;22,6089;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;27/3/20;60;41;559;348;2291,649243;1818,667688;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;27/3/20;14;24;96;210;337,9387;450,5819;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;27/3/20;2;;7;;21,7741;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;27/3/20;5;6;35;32;433,616;115,1683;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/3/20;28/3/20;9;46;103;404;351,2673;1551,6828;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;28/3/20;6;;42;;362,0776835;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;29/3/20;59;32;640;290;2669,016357;829,0282033;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;30/3/20;71;26;889;254;3124,124739;1664,688188;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/3/20;30/3/20;15;13;121;97;394,764;608,9032;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/3/20;30/3/20;4;;39;;369,9103;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/3/20;30/3/20;3;;37;;312,8489;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;2/4/20;28;31;291;210;2907,224546;1508,813963;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;2/4/20;;1;;7;;41,1155;;0;;0;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;3/4/20;3;10;15;70;178,6384793;570,0764901;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;3/4/20;7;;62;;548,489076;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;5/4/20;36;19;320;201;4711,235077;2193,795671;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;5/4/20;5;10;39;71;799,3235636;567,9413281;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;5/4/20;11;;92;;1046,6405;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;5/4/20;6;1;54;7;900,6734529;111,9832;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;6/4/20;3;13;29;111;363,549;1169,32153;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;7/4/20;53;36;454;350;6593,071669;2967,15666;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;7/4/20;9;1;70;7;727,984805;22,1073;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;8/4/20;56;37;446;353;7062,563986;3149,524504;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;8/4/20;4;14;26;103;560,1381843;733,4346;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;8/4/20;13;;81;;974,0445041;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;8/4/20;10;1;89;11;1012,885509;183,7209;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;10/4/20;35;29;234;257;4115,005021;4338,291717;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;10/4/20;3;7;25;58;383,3801;1107,481948;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;10/4/20;10;;62;;687,4243711;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;10/4/20;10;;67;;789,9890909;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;11/4/20;2;6;13;37;154,1071;601,4789;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;11/4/20;12;;101;;1150,711118;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;12/4/20;16;20;154;182;2080,764916;3385,128083;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;13/4/20;21;16;171;129;3398,657676;2268,321892;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;13/4/20;3;5;24;41;323,7582074;767,4243;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;13/4/20;5;;23;;211,107;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;13/4/20;3;7;12;66;210,392005;800,1734124;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;15/4/20;53;27;446;209;3360,05735;4598,894602;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;15/4/20;2;3;12;21;140,4364;290,2809917;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;16/4/20;9;8;91;56;831,3978033;945,9875;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;16/4/20;1;3;9;32;93,2251;440,2476058;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;18/4/20;65;19;537;136;5401,672654;2427,465621;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;18/4/20;14;7;115;55;1035,9434;891,5504116;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;18/4/20;1;;10;;79,3743;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;18/4/20;4;4;26;32;236,5241;389,5289256;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;19/4/20;7;1;77;8;558,4149017;112,1871;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;19/4/20;1;;9;;75,7403;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;20/4/20;52;51;477;451;3395,237973;3438,353098;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;21/4/20;41;26;391;262;2615,760736;1321,07165;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;21/4/20;2;9;23;83;80,2496;919,2459;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;21/4/20;1;;5;;39,69;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;21/4/20;2;2;9;12;70,7798;150,4132;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;23/4/20;37;24;260;210;1915,007158;1564,737995;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;23/4/20;3;2;29;19;304,7925;108,2072;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;24/4/20;8;13;48;106;660,1827;834,5998;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;24/4/20;1;;3;;25,2439;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;24/4/20;3;;15;;183,6451;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;26/4/20;60;18;546;167;4051,587576;1381,031125;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;26/4/20;5;16;61;139;448,5867686;910,6466;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;26/4/20;2;;18;;210,8677;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;26/4/20;5;1;39;6;556,5359;85,2893;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/4/20;27/4/20;7;10;51;94;250,2885;447,1514;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;27/4/20;2;;8;;102,5172;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;28/4/20;43;17;406;168;2787,373355;1118,955207;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;29/4/20;57;27;411;207;4325,009826;2129,116076;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/4/20;29/4/20;12;19;98;160;786,2828;1469,120938;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/4/20;29/4/20;4;;23;;216,6374;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/4/20;29/4/20;4;;21;;285,6276;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;1/5/20;5;11;36;67;325,5217;649,1455;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;1/5/20;1;;5;;79,1736;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/5/20;1/5/20;2;;13;;217,4876;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;3/5/20;34;17;320;164;2147,82467;1246,557536;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;3/5/20;5;5;36;46;256,7965;361,340586;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;3/5/20;1;;7;;44,4463;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/5/20;3/5/20;2;2;12;19;77,7802;345,0112;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;4/5/20;6;7;58;66;417,3423;601,0958;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;5/5/20;29;10;290;73;2162,311912;487,7653388;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;6/5/20;40;17;388;186;3361,64665;1585,40707;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;6/5/20;6;7;49;57;288,4485;481,8932942;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;8/5/20;22;20;153;191;1767,780484;1762,189188;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;8/5/20;1;1;9;21;139,134;190,7933884;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;9/5/20;6;16;41;174;468,5014;1416,803574;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;9/5/20;;4;;29;;257,7766413;;0;;0;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;11/5/20;30;16;281;186;2174,17933;1360,585802;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;11/5/20;2;9;13;74;74,0984;555,7104;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;11/5/20;;2;;16;;175,6153174;;0;;0;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;12/5/20;1;6;8;44;93,5158;276,4618;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;12/5/20;2;;10;;183,9728;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/5/20;13/5/20;45;17;372;139;3390,644755;1302,303075;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;14/5/20;28;18;227;111;2185,792243;1062,379781;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;14/5/20;6;7;48;59;389,4716;590,119;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;14/5/20;2;;30;;206,4588;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/5/20;14/5/20;3;2;15;18;203,1832;169,4058826;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;16/5/20;44;33;413;294;4234,935521;2535,868007;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;16/5/20;2;;22;;455,0218;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;17/5/20;10;8;79;84;649,0675;748,2141;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;17/5/20;1;;7;;44,4463;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/5/20;17/5/20;3;1;19;14;166,3369;140,9338843;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;19/5/20;43;10;427;122;3877,696162;917,9667851;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;19/5/20;7;7;79;48;510,747;352,3805669;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;19/5/20;1;;5;;42,0781;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/5/20;19/5/20;1;1;4;11;26,5312;131,2975207;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;20/5/20;10;7;75;55;596,0573;381,3961661;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;20/5/20;3;;23;;163,307;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/5/20;21/5/20;44;24;331;252;2838,662154;2135,697162;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;22/5/20;37;23;322;259;2778,008994;2101,398486;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;22/5/20;2;6;29;51;273,0446;399,787;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;22/5/20;1;1;13;14;99,30578512;127,1900826;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;24/5/20;32;30;265;246;2404,734698;2479,367049;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;24/5/20;1;;4;;40,4534;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/5/20;24/5/20;1;1;14;7;111,9701;54,9587;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;25/5/20;7;7;58;86;388,9115;772,6357372;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;25/5/20;1;;4;;20,076;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/5/20;25/5/20;2;2;14;22;193,3489;154,3514;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;27/5/20;40;14;391;111;2453,563328;1107,141654;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;27/5/20;6;12;59;78;641,4148;738,1559471;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;27/5/20;1;;6;;67,5868;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/5/20;28/5/20;6;7;93;63;750,7082;440,0792;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;29/5/20;20;14;167;108;1667,070708;812,0761744;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;30/5/20;21;33;215;379;1948,047374;3395,857277;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/5/20;30/5/20;2;10;14;106;108,6777;1111,212212;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/5/20;30/5/20;2;;36;;275,2279;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/6/20;2/6/20;29;15;306;156;2315,841279;1569,737666;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;2/6/20;7;5;68;27;404,6218;491,7292;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;2/6/20;1;;4;;31,7497;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/6/20;2/6/20;2;;19;;230,7004;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/6/20;3/6/20;3;4;49;28;427,3831;247,0575;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;3/6/20;1;;10;;339,4923;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/6/20;4/6/20;16;21;120;204;1428,99361;2042,471989;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;5/6/20;26;15;270;165;3201,283998;1751,845877;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;5/6/20;;6;;37;;389,2219;;0;;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;7/6/20;21;19;224;200;1772,195624;1516,956036;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;7/6/20;2;1;13;10;296,092;131,231405;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/6/20;8/6/20;2;4;19;49;101,4668;307,0895;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;8/6/20;1;;9;;92,8484;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/6/20;10/6/20;24;11;259;102;2303,029833;845,8385298;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;10/6/20;2;4;19;30;241,4472;279,9231;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;10/6/20;;1;;4;;52,03305785;;0;;0;Sigger;Rhodium
ES;Andalusia;AGP;1/6/20;11/6/20;2;1;10;6;102,0093;72,5207;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;12/6/20;23;16;243;192;2569,763653;1592,36516;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;13/6/20;31;30;347;383;3540,852516;4592,475082;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;13/6/20;3;11;39;130;354,1435;1403,216902;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;13/6/20;2;;14;;105,8719248;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/6/20;13/6/20;2;2;14;29;166,8512331;356,4709496;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/6/20;15/6/20;17;17;207;175;1673,772409;1091,030769;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;15/6/20;2;;18;;166,5098;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/6/20;16/6/20;;7;;63;;623,3796;;0;;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;16/6/20;1;;14;;84,3471;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/6/20;18/6/20;19;14;221;152;2575,574436;1420,818063;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;18/6/20;2;2;18;11;125,8632;145,5431;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;18/6/20;;1;;3;;31,9055;;0;;0;Sigger;Rhodium
ES;Andalusia;AGP;1/6/20;19/6/20;2;2;9;16;146,1714;150,5432;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;20/6/20;29;27;306;255;3552,403513;2353,233608;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;21/6/20;18;21;209;240;1767,584988;2346,206486;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;21/6/20;4;6;45;55;311,0535752;422,2793;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;21/6/20;1;;4;;63,3407;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/6/20;23/6/20;22;14;246;133;2305,885338;926,5797446;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;23/6/20;2;;24;;190,4982;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/6/20;23/6/20;1;1;8;13;134,3962;123,8513;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGP;1/6/20;24/6/20;2;1;17;7;150,8426;62,3966;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;26/6/20;27;13;280;185;2796,233345;1619,348195;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;26/6/20;2;5;29;67;356,2339;833,6308;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;27/6/20;2;11;29;112;296,653;925,0188;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;28/6/20;11;31;134;402;1216,635375;4606,009066;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;28/6/20;;1;;5;;89,038;;0;;0;Sigger;Rhodium
ES;Andalusia;AGP;1/6/20;29/6/20;17;9;228;112;2749,336939;1979,142355;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/6/20;29/6/20;5;3;51;28;555,8208;451,9519;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/6/20;29/6/20;3;;34;;333,565557;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/7/20;1/7/20;;1;;7;;97,5204;;0;;0;Sigger;InterRent
ES;Andalusia;AGP;1/7/20;1/7/20;3;;38;;659,1634;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/7/20;3/7/20;7;7;89;97;1454,868681;1485,796406;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/7/20;3/7/20;;3;;15;;201,5005;;0;;0;Sigger;InterRent
ES;Andalusia;AGP;1/7/20;3/7/20;2;;16;;134,6474;;0;;0;;Sigger;InterRent MT
ES;Andalusia;AGP;1/7/20;3/7/20;1;;2;;128,7709;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGP;1/7/20;4/7/20;1;9;23;112;297,3834;1468,5675;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/7/20;5/7/20;17;12;207;109;2682,290881;1564,486837;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/7/20;6/7/20;16;9;198;102;2478,296557;2308,193746;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGP;1/7/20;6/7/20;1;3;10;18;140,4156;273,4376198;0;0;0;0;Sigger;InterRent
ES;Andalusia;AGP;1/7/20;6/7/20;3;;28;;243,4135793;;0;;0;;Sigger;InterRent MT
